Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.75, 0.01, 50, 40, 40, 0
Numerical Parameters: NX, NY, ts, delta = 201, 201, 0.8, 0.001 
File written: Thu Jun 18 15:30:17 2015
Comments: 2D 





Ascii values of u and v follow
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0 0.0016393
0.00180598 0.00167528
0.00449509 0.00176434
0.00907192 0.00194886
0.0172518 0.00229939
0.031775 0.00293734
0.0577383 0.00407315
0.104437 0.00606666
0.187227 0.00950393
0.322576 0.015206
0.504559 0.0239882
0.687648 0.036182
0.825345 0.0513953
0.908975 0.0686624
0.95391 0.0869568
0.976746 0.105524
0.988157 0.123917
0.993875 0.141927
0.996774 0.159443
0.998269 0.176418
0.999053 0.192835
0.999472 0.208709
0.9997 0.224043
0.999827 0.238843
0.999898 0.253133
0.999939 0.266917
0.999963 0.28022
0.999977 0.293043
0.999986 0.305414
0.999991 0.317329
0.999994 0.328811
0.999996 0.339875
0.999997 0.350522
0.999998 0.360764
0.999999 0.370622
0.999999 0.380093
0.999999 0.389188
1 0.397919
1 0.406295
1 0.414327
1 0.422021
1 0.429388
1 0.436434
1 0.443165
1 0.449585
1 0.455698
1 0.461504
1 0.465325
1 0.470387
1 0.475043
1 0.479314
1 0.483228
1 0.486822
1 0.490119
1 0.493136
1 0.495901
1 0.498438
1 0.500758
1 0.502884
1 0.504819
1 0.506587
1 0.508197
1 0.509666
1 0.510996
1 0.512202
1 0.513291
1 0.514277
1 0.515168
1 0.515967
1 0.516678
1 0.517313
1 0.517877
1 0.518377
1 0.518818
1 0.519207
1 0.51955
1 0.51985
1 0.520112
1 0.520343
1 0.520543
1 0.520718
1 0.520871
1 0.521005
1 0.521122
1 0.521229
1 0.521316
1 0.521388
1 0.521447
1 0.521495
1 0.521535
1 0.521568
1 0.521596
1 0.521616
1 0.521635
1 0.521649
1 0.52166
1 0.52167
1 0.521677
1 0.521683
1 0.521688
1 0.521692
1 0.521695
1 0.521698
1 0.521699
1 0.5217
1 0.521702
1 0.521703
1 0.521703
1 0.521704
1 0.521705
1 0.521705
1 0.521706
1 0.521706
1 0.521706
1 0.521706
1 0.521706
1 0.521707
1 0.521707
1 0.521707
1 0.521707
1 0.521707
1 0.521707
1 0.521707
1 0.521707
1 0.521707
1 0.521707
1 0.521707
1 0.521707
1 0.521707
1 0.521707
1 0.521707
1 0.521707
1 0.521707
