Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.75, 0.01, 50, 40, 40, 0
Numerical Parameters: NX, NY, ts, delta = 201, 201, 0.8, 0.001 
File written: Thu Jun 18 15:30:18 2015
Comments: 2D 





Ascii values of u and v follow
0 0.000385028
0 0.000385028
0 0.000385028
0 0.000385028
0.0026786 0.000439132
0.00807853 0.000637471
0.0201855 0.00113992
0.0486135 0.00232217
0.113598 0.00499355
0.246927 0.0106695
0.457257 0.021175
0.680291 0.0375292
0.839481 0.0591381
0.92591 0.0841483
0.966711 0.110637
0.984989 0.137364
0.993112 0.163687
0.996766 0.189316
0.998442 0.21416
0.99923 0.238178
0.99961 0.261388
0.999797 0.283795
0.999892 0.305438
0.999941 0.326334
0.999967 0.3465
0.999981 0.365973
0.999989 0.384768
0.999993 0.402918
0.999996 0.420437
0.999997 0.437352
0.999998 0.453694
0.999999 0.469473
0.999999 0.484717
0.999999 0.499436
1 0.513656
1 0.527388
1 0.540651
1 0.553466
1 0.565844
0.999999 0.577802
0.999999 0.58936
0.999997 0.600524
0.999994 0.61131
0.999986 0.621732
0.999967 0.631807
0.999926 0.64154
0.999837 0.650942
0.999648 0.660023
0.999253 0.668791
0.998446 0.677251
0.996818 0.685389
0.993587 0.693182
0.987244 0.700574
0.974874 0.707455
0.950762 0.713608
0.903749 0.718626
0.814467 0.721802
0.66299 0.722135
0.46256 0.718676
0.273604 0.711171
0.143136 0.700276
0.0701014 0.687203
0.0334979 0.673091
0.0159763 0.658694
0.00768735 0.644425
0.00374893 0.630474
0.00185134 0.616931
0.00080181 0.603821
0 0.591134
0 0.578903
0 0.567121
0 0.55575
0 0.544791
0 0.534236
0 0.524079
0 0.514287
0 0.504866
0 0.49581
0 0.487094
0 0.478724
0 0.470678
0 0.462959
0 0.455547
0 0.44845
0 0.441644
0 0.435139
0 0.428919
0 0.422971
0 0.417305
0 0.411909
0 0.406775
0 0.401894
0 0.397277
0 0.39291
0 0.388793
0 0.384927
0 0.381294
0 0.377898
0 0.374737
0 0.371395
0 0.368619
0 0.366016
0 0.363566
0 0.361277
0 0.359161
0 0.357197
0 0.355392
0 0.35373
0 0.352218
0 0.350837
0 0.349596
0 0.348476
0 0.347476
0 0.346586
0 0.345808
0 0.345133
0 0.344554
0 0.344062
0 0.343665
0 0.343352
0 0.343117
0 0.342957
0 0.34287
0 0.342848
0 0.342894
0 0.343
0 0.343166
0 0.343389
0 0.343667
0 0.343996
0 0.344375
0 0.344804
0 0.345281
0 0.345802
0 0.346369
0 0.346985
0 0.347639
0 0.348333
0 0.349066
0 0.349841
0 0.350655
0 0.351508
0 0.352402
0 0.353343
0 0.354318
0 0.355332
0 0.356385
0 0.357482
0 0.358619
0 0.359805
0 0.361027
0 0.362293
0 0.363602
0 0.364964
0 0.366365
0 0.367813
0 0.369308
0 0.370858
0 0.372451
0 0.374094
0 0.37579
0 0.377545
0 0.379347
0 0.381204
0 0.383124
0 0.385094
0 0.387122
0 0.389218
0 0.391367
0 0.393578
0 0.395858
0 0.398197
0 0.400599
0 0.403075
0 0.40561
0 0.408219
0 0.41089
0 0.413626
0 0.416439
0 0.41931
0 0.422253
0 0.425251
