Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.75, 0.01, 50, 40, 40, 0
Numerical Parameters: NX, NY, ts, delta = 201, 201, 0.8, 0.001 
File written: Thu Jun 18 15:30:17 2015
Comments: 2D 





Ascii values of u and v follow
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0 0.00128764
0.002516 0.00134989
0.00611209 0.00147881
0.0126617 0.00174763
0.0250141 0.00227948
0.0486058 0.00329941
0.094089 0.00523384
0.180217 0.0087863
0.32719 0.0150122
0.524705 0.0249398
0.714879 0.0389188
0.84878 0.0563218
0.924897 0.0759104
0.963538 0.0964822
0.982273 0.117226
0.991269 0.137701
0.995621 0.157698
0.997759 0.177126
0.998829 0.195953
0.999376 0.214173
0.99966 0.231786
0.999811 0.24882
0.999893 0.265285
0.999938 0.281197
0.999964 0.296571
0.999978 0.311418
0.999987 0.325768
0.999992 0.339632
0.999995 0.353021
0.999997 0.365946
0.999998 0.378431
0.999999 0.390484
0.999999 0.402114
0.999999 0.413341
1 0.424171
1 0.434621
1 0.444693
1 0.454411
1 0.463771
1 0.472789
1 0.48148
1 0.489843
1 0.497889
1 0.505632
1 0.513071
1 0.520215
1 0.527074
1 0.533653
1 0.539961
1 0.546006
1 0.551792
1 0.557326
1 0.562613
1 0.567656
1 0.572458
1 0.577018
1 0.58002
1 0.583996
1 0.587654
1 0.591008
0.999999 0.594082
0.999999 0.596905
0.999999 0.599495
0.999999 0.601865
0.999999 0.604037
0.999999 0.606029
0.999999 0.607852
0.999999 0.609521
0.999998 0.611041
0.999998 0.61243
0.999998 0.613695
0.999998 0.614849
0.999998 0.615894
0.999998 0.616841
0.999998 0.617696
0.999998 0.618471
0.999997 0.619171
0.999997 0.619799
0.999997 0.620357
0.999997 0.620856
0.999997 0.621299
0.999997 0.621692
0.999997 0.622038
0.999998 0.622343
0.999998 0.622613
0.999998 0.622848
0.999998 0.623054
0.999998 0.623236
0.999998 0.623393
0.999998 0.62353
0.999998 0.62365
0.999998 0.623756
0.999998 0.623847
0.999998 0.623931
0.999999 0.624
0.999999 0.624056
0.999999 0.624102
0.999999 0.624141
0.999999 0.624172
0.999999 0.624198
0.999999 0.62422
0.999999 0.624235
0.999999 0.62425
0.999999 0.624262
0.999999 0.62427
0.999999 0.624278
0.999999 0.624283
0.999999 0.624289
1 0.624292
1 0.624296
1 0.624297
1 0.6243
1 0.624301
1 0.624302
1 0.624304
1 0.624304
1 0.624304
1 0.624305
1 0.624305
1 0.624305
1 0.624306
1 0.624306
1 0.624306
1 0.624306
