Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.75, 0.01, 50, 40, 40, 0
Numerical Parameters: NX, NY, ts, delta = 201, 201, 0.8, 0.001 
File written: Thu Jun 18 15:30:19 2015
Comments: 2D 





Ascii values of u and v follow
0.998786 0.689512
0.998215 0.69122
0.99595 0.695979
0.989779 0.70283
0.973679 0.710529
0.932684 0.717719
0.836343 0.722716
0.652888 0.723376
0.413427 0.717893
0.213854 0.70607
0.0974499 0.689465
0.0420733 0.670274
0.0179507 0.650178
0.00771569 0.630082
0.00336204 0.61039
0.00146296 0.591263
0 0.572741
0 0.554838
0 0.537576
0 0.520909
0 0.504828
0 0.489319
0 0.474348
0 0.459905
0 0.445957
0 0.432499
0 0.419514
0 0.406974
0 0.394874
0 0.383187
0 0.371914
0 0.361023
0 0.350515
0 0.340363
0 0.330568
0 0.321103
0 0.31197
0 0.303146
0 0.294628
0 0.286403
0 0.278454
0 0.270782
0 0.26337
0 0.256216
0 0.249304
0 0.242625
0 0.236179
0 0.229952
0 0.223936
0 0.218125
0 0.212514
0 0.207095
0 0.201859
0 0.1968
0 0.191919
0 0.187203
0 0.182648
0 0.17825
0 0.174004
0 0.169903
0 0.165944
0 0.16212
0 0.158429
0 0.154867
0 0.15143
0 0.148111
0 0.14491
0 0.141821
0 0.138841
0 0.135968
0 0.133201
0 0.130532
0 0.127956
0 0.125477
0 0.123092
0 0.120793
0 0.118579
0 0.116452
0 0.114405
0 0.112439
0 0.11055
0 0.108736
0 0.106996
0 0.105329
0 0.103731
0 0.102202
0 0.100741
0 0.0993446
0 0.0980143
0 0.0967469
0 0.0955407
0 0.0943947
0 0.093309
0 0.0922845
0 0.0913175
0 0.0904091
0 0.0895547
0 0.088758
0 0.0880154
0 0.0872314
0 0.0865795
0 0.0859676
0 0.0853918
0 0.0848538
0 0.0843565
0 0.0838955
0 0.0834721
0 0.0830817
0 0.0827267
0 0.0824031
0 0.0821109
0 0.0818478
0 0.0816129
0 0.0814031
0 0.0812209
0 0.0810622
0 0.0809264
0 0.0808117
0 0.0807166
0 0.0806436
0 0.0805893
0 0.0805509
0 0.0805313
0 0.0805258
0 0.0805376
0 0.0805619
0 0.0806004
0 0.0806538
0 0.0807182
0 0.0807951
0 0.0808839
0 0.0809852
0 0.0810968
0 0.0812201
0 0.0813529
0 0.0814974
0 0.0816514
0 0.0818139
0 0.0819859
0 0.0821682
0 0.0823599
0 0.0825602
0 0.0827698
0 0.0829906
0 0.08322
0 0.083458
0 0.0837054
0 0.083963
0 0.0842301
0 0.084509
0 0.0847957
0 0.0850926
0 0.0853997
0 0.0857202
0 0.0860485
0 0.0863902
0 0.0867405
0 0.0871042
0 0.0874797
0 0.0878645
0 0.0882628
0 0.0886747
0 0.0890974
0 0.0895344
0 0.0899855
0 0.090449
0 0.090924
0 0.0914168
0 0.091922
0 0.0924404
0 0.0929767
0 0.0935252
0 0.0940907
0 0.0946712
0 0.0952659
0 0.0958801
0 0.0965067
0 0.0971501
0 0.0978095
0 0.0984849
0 0.0991762
0 0.0998799
0 0.1006
0 0.101329
0 0.102073
0 0.102824
0 0.103579
0 0.104341
0 0.105098
0 0.105851
