Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.75, 0.01, 50, 40, 40, 0
Numerical Parameters: NX, NY, ts, delta = 201, 201, 0.8, 0.001 
File written: Thu Jun 18 15:30:17 2015
Comments: 2D 





Ascii values of u and v follow
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0 0.00101143
0.00188112 0.00104876
0.00510079 0.00115555
0.0113261 0.00141767
0.0237469 0.00194726
0.0488061 0.00301369
0.0998175 0.0051494
0.199856 0.00925844
0.368467 0.0166344
0.579697 0.0283684
0.76333 0.0445865
0.880809 0.0642704
0.942997 0.0859327
0.973078 0.108327
0.987189 0.130698
0.993801 0.152674
0.996938 0.174073
0.998455 0.19483
0.999202 0.214928
0.999579 0.234371
0.999773 0.253173
0.999875 0.271351
0.99993 0.288924
0.99996 0.305912
0.999976 0.322334
0.999986 0.338208
0.999992 0.353552
0.999995 0.368383
0.999997 0.382717
0.999998 0.396563
0.999999 0.40995
0.999999 0.422886
0.999999 0.435386
1 0.447464
1 0.459127
1 0.470399
1 0.48129
1 0.491806
1 0.501958
1 0.511766
1 0.521233
1 0.530368
1 0.539187
1 0.547694
1 0.555903
1 0.563814
1 0.571447
1 0.578799
0.999999 0.585883
0.999999 0.59271
0.999998 0.599279
0.999997 0.605599
0.999995 0.61168
0.999992 0.617523
0.999988 0.623135
0.999982 0.628523
0.999973 0.633689
0.999962 0.638644
0.999945 0.643392
0.999924 0.647935
0.999895 0.652281
0.999859 0.656433
0.999812 0.660391
0.999754 0.664161
0.999684 0.667741
0.999599 0.670094
0.999499 0.673214
0.999382 0.676082
0.999248 0.678711
0.999098 0.681119
0.998932 0.68333
0.998752 0.685356
0.998559 0.687211
0.998355 0.688908
0.998144 0.690463
0.997928 0.691887
0.99771 0.693189
0.997494 0.694374
0.997283 0.695455
0.99708 0.696441
0.996888 0.69734
0.996709 0.698153
0.996547 0.69889
0.996402 0.699556
0.996277 0.700159
0.996172 0.700706
0.996088 0.701195
0.996026 0.70163
0.995985 0.702022
0.995965 0.702368
0.995965 0.702678
0.995984 0.70295
0.996021 0.703192
0.996074 0.703406
0.996143 0.703594
0.996225 0.703759
0.99632 0.703906
0.996425 0.704034
0.996539 0.704147
0.996661 0.704246
0.996789 0.704334
0.996922 0.704412
0.997058 0.704484
0.997197 0.704544
0.997338 0.704594
0.997479 0.704636
0.99762 0.704672
0.99776 0.704702
0.997897 0.704728
0.998032 0.704751
0.998164 0.704768
0.998292 0.704786
0.998416 0.7048
0.998535 0.704811
0.99865 0.704822
0.99876 0.704831
0.998864 0.704839
0.998963 0.704846
0.999057 0.704852
0.999145 0.704857
0.999228 0.704863
0.999305 0.704866
0.999377 0.70487
