Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.75, 0.01, 50, 40, 40, 0
Numerical Parameters: NX, NY, ts, delta = 201, 201, 0.8, 0.001 
File written: Thu Jun 18 15:30:19 2015
Comments: 2D 





Ascii values of u and v follow
0.107795 0.711606
0.0958477 0.707758
0.0684601 0.696944
0.0409531 0.681007
0.0216272 0.662116
0.0105821 0.642027
0.0049725 0.621787
0.00229123 0.601895
0.000927544 0.582551
0 0.563816
0 0.545728
0 0.528286
0 0.511453
0 0.495217
0 0.479564
0 0.464455
0 0.44988
0 0.435818
0 0.422259
0 0.409167
0 0.396535
0 0.384354
0 0.372594
0 0.361249
0 0.350293
0 0.339722
0 0.329523
0 0.319673
0 0.310169
0 0.300989
0 0.292134
0 0.283578
0 0.275325
0 0.267351
0 0.259657
0 0.252222
0 0.245049
0 0.238117
0 0.231426
0 0.224965
0 0.218722
0 0.212696
0 0.206874
0 0.201254
0 0.195825
0 0.190579
0 0.185515
0 0.180624
0 0.175899
0 0.171334
0 0.166927
0 0.162671
0 0.158558
0 0.154584
0 0.15075
0 0.147046
0 0.143468
0 0.140013
0 0.136678
0 0.133456
0 0.130347
0 0.127343
0 0.124444
0 0.121646
0 0.118946
0 0.116339
0 0.113825
0 0.111399
0 0.109058
0 0.106801
0 0.104628
0 0.102532
0 0.100507
0 0.0985602
0 0.0966875
0 0.0948813
0 0.0931424
0 0.0914718
0 0.0898641
0 0.0883194
0 0.0868356
0 0.0854107
0 0.084044
0 0.0827346
0 0.0814793
0 0.0802783
0 0.0791307
0 0.0780338
0 0.0769889
0 0.0759934
0 0.0750459
0 0.0741457
0 0.073293
0 0.0724882
0 0.0717287
0 0.0710152
0 0.0703441
0 0.0697183
0 0.0691349
0 0.0685191
0 0.068007
0 0.0675264
0 0.0670741
0 0.0666516
0 0.0662609
0 0.0658988
0 0.0655662
0 0.0652596
0 0.0649808
0 0.0647266
0 0.064497
0 0.0642903
0 0.0641058
0 0.0639411
0 0.0637979
0 0.0636732
0 0.0635666
0 0.0634766
0 0.0634019
0 0.0633445
0 0.0633018
0 0.0632717
0 0.0632562
0 0.0632519
0 0.0632612
0 0.0632803
0 0.0633106
0 0.0633525
0 0.0634031
0 0.0634634
0 0.0635332
0 0.0636128
0 0.0637004
0 0.0637973
0 0.0639016
0 0.0640152
0 0.0641361
0 0.0642638
0 0.0643988
0 0.0645421
0 0.0646926
0 0.0648499
0 0.0650146
0 0.0651881
0 0.0653682
0 0.0655552
0 0.0657495
0 0.0659518
0 0.0661616
0 0.0663807
0 0.0666059
0 0.0668391
0 0.0670803
0 0.067332
0 0.06759
0 0.0678583
0 0.0681335
0 0.0684192
0 0.0687141
0 0.0690164
0 0.0693293
0 0.0696528
0 0.0699849
0 0.0703281
0 0.0706825
0 0.0710465
0 0.0714196
0 0.0718067
0 0.0722035
0 0.0726107
0 0.073032
0 0.0734628
0 0.073907
0 0.074363
0 0.0748301
0 0.0753125
0 0.0758048
0 0.0763101
0 0.0768281
0 0.0773586
0 0.0779016
0 0.0784543
0 0.07902
0 0.0795926
0 0.080177
0 0.0807669
0 0.0813599
0 0.0819585
0 0.0825531
0 0.0831446
