Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.75, 0.01, 50, 40, 40, 0
Numerical Parameters: NX, NY, ts, delta = 201, 201, 0.8, 0.001 
File written: Thu Jun 18 15:30:19 2015
Comments: 2D 





Ascii values of u and v follow
0.999968 0.649726
0.999951 0.651679
0.999882 0.657152
0.999691 0.665159
0.999193 0.674556
0.997909 0.684445
0.994624 0.694266
0.986223 0.703662
0.964784 0.712238
0.911554 0.71926
0.792633 0.723294
0.586728 0.722373
0.350124 0.715143
0.173919 0.70196
0.0779078 0.684672
0.0335574 0.665373
0.0143831 0.645492
0.00622773 0.625745
0.002735 0.606454
0.00108094 0.587735
0 0.569605
0 0.552106
0 0.535214
0 0.518918
0 0.50318
0 0.487995
0 0.473344
0 0.459195
0 0.445542
0 0.432356
0 0.419636
0 0.407348
0 0.395492
0 0.384037
0 0.372985
0 0.362306
0 0.352
0 0.342044
0 0.332433
0 0.323153
0 0.314184
0 0.305528
0 0.297164
0 0.289092
0 0.281294
0 0.273758
0 0.266484
0 0.259458
0 0.252671
0 0.246114
0 0.239783
0 0.233668
0 0.227761
0 0.222053
0 0.216545
0 0.211224
0 0.206085
0 0.201122
0 0.196331
0 0.191704
0 0.187237
0 0.182923
0 0.178758
0 0.174739
0 0.170861
0 0.167116
0 0.163504
0 0.160019
0 0.156657
0 0.153415
0 0.150293
0 0.147281
0 0.144375
0 0.141578
0 0.138887
0 0.136293
0 0.133795
0 0.131395
0 0.129085
0 0.126867
0 0.124735
0 0.122689
0 0.120725
0 0.118844
0 0.117041
0 0.115316
0 0.113668
0 0.112092
0 0.110591
0 0.109161
0 0.1078
0 0.106507
0 0.105282
0 0.104126
0 0.103035
0 0.10201
0 0.101046
0 0.100147
0 0.0993091
0 0.0984246
0 0.097689
0 0.0969986
0 0.0963489
0 0.0957418
0 0.0951808
0 0.0946606
0 0.0941829
0 0.0937424
0 0.0933418
0 0.0929767
0 0.092647
0 0.0923501
0 0.0920851
0 0.0918484
0 0.0916428
0 0.0914638
0 0.0913105
0 0.0911811
0 0.0910738
0 0.0909914
0 0.0909302
0 0.0908868
0 0.0908647
0 0.0908585
0 0.0908718
0 0.0908992
0 0.0909427
0 0.0910029
0 0.0910756
0 0.0911624
0 0.0912626
0 0.0913769
0 0.0915028
0 0.0916419
0 0.0917917
0 0.0919548
0 0.0921285
0 0.0923119
0 0.092506
0 0.0927117
0 0.0929279
0 0.0931539
0 0.0933905
0 0.0936396
0 0.0938984
0 0.0941669
0 0.0944461
0 0.0947368
0 0.0950381
0 0.0953528
0 0.0956763
0 0.0960113
0 0.0963578
0 0.0967194
0 0.0970899
0 0.0974754
0 0.0978707
0 0.098281
0 0.0987047
0 0.0991389
0 0.0995883
0 0.100053
0 0.10053
0 0.101023
0 0.101532
0 0.102055
0 0.102591
0 0.103147
0 0.103717
0 0.104302
0 0.104907
0 0.105526
0 0.106164
0 0.106819
0 0.10749
0 0.108183
0 0.10889
0 0.109616
0 0.11036
0 0.111122
0 0.111902
0 0.112696
0 0.113508
0 0.114331
0 0.115171
0 0.116018
0 0.11687
0 0.117729
0 0.118584
0 0.119433
0 0.120265
0 0.121075
0 0.12185
